name,draft_team,draft_year,position,stats_global_id,team,id,twitter_username,stats_id,fleaflicker_id,cbs_id,height,college,rotowire_id,jersey,sportsdata_id,draft_pick,weight,draft_round,rotoworld_id,nfl_id,birthdate,espn_id,status,last_name,first_name
Minnesota Vikings,MIN,1970,Off,0,MIN,624,Vikings,16.0,2345.0,405.0,,,,,,,,,,,,,,Vikings,Minnesota
Minnesota Vikings,MIN,1970,Off,0,MIN,624,Vikings,16.0,2345.0,305.0,,,,,,,,,,,,,,Vikings,Minnesota
Minnesota Vikings,MIN,1970,Off,0,MIN,624,Vikings,16.0,2345.0,505.0,,,,,,,,,,,,,,Vikings,Minnesota
Tampa Bay Buccaneers,TBB,1970,Off,0,TBB,625,TBBuccaneers,27.0,2357.0,417.0,,,,,,,,,,,,,,Buccaneers,Tampa Bay
Tampa Bay Buccaneers,TBB,1970,Off,0,TBB,625,TBBuccaneers,27.0,2357.0,317.0,,,,,,,,,,,,,,Buccaneers,Tampa Bay
Atlanta Falcons,ATL,1970,Off,0,ATL,626,AtlantaFalcons,1.0,2329.0,401.0,,,,,,,,,,,,,,Falcons,Atlanta
Atlanta Falcons,ATL,1970,Off,0,ATL,626,AtlantaFalcons,1.0,2329.0,301.0,,,,,,,,,,,,,,Falcons,Atlanta
Atlanta Falcons,ATL,1970,Off,0,ATL,626,AtlantaFalcons,1.0,2329.0,501.0,,,,,,,,,,,,,,Falcons,Atlanta
Carolina Panthers,CAR,1970,Off,0,CAR,627,Panthers,29.0,2332.0,420.0,,,,,,,,,,,,,,Panthers,Carolina
Carolina Panthers,CAR,1970,Off,0,CAR,627,Panthers,29.0,2332.0,320.0,,,,,,,,,,,,,,Panthers,Carolina
Carolina Panthers,CAR,1970,Off,0,CAR,627,Panthers,29.0,2332.0,520.0,,,,,,,,,,,,,,Panthers,Carolina
Los Angeles Rams,FA,1970,Off,0,LAR,628,STLouisRams,14.0,,423.0,,,,,,,,,,,,,,Rams,Los Angeles
Los Angeles Rams,FA,1970,Off,0,LAR,628,STLouisRams,14.0,,323.0,,,,,,,,,,,,,,Rams,Los Angeles
Los Angeles Rams,FA,1970,Off,0,LAR,628,STLouisRams,14.0,,523.0,,,,,,,,,,,,,,Rams,Los Angeles
New Orleans Saints,NOS,1970,Off,0,NOS,629,saints,18.0,2347.0,407.0,,,,,,,,,,,,,,Saints,New Orleans
New Orleans Saints,NOS,1970,Off,0,NOS,629,saints,18.0,2347.0,307.0,,,,,,,,,,,,,,Saints,New Orleans
New Orleans Saints,NOS,1970,Off,0,NOS,629,saints,18.0,2347.0,507.0,,,,,,,,,,,,,,Saints,New Orleans
San Francisco 49ers,SFO,1970,Off,0,SFO,630,49ers,25.0,,415.0,,,,,,,,,,,,,,49ers,San Francisco
San Francisco 49ers,SFO,1970,Off,0,SFO,630,49ers,25.0,,315.0,,,,,,,,,,,,,,49ers,San Francisco
Baltimore Ravens,BAL,1970,Off,0,BAL,631,ravens,33.0,2330.0,425.0,,,,,,,,,,,,,,Ravens,Baltimore
Baltimore Ravens,BAL,1970,Off,0,BAL,631,ravens,33.0,2330.0,325.0,,,,,,,,,,,,,,Ravens,Baltimore
Baltimore Ravens,BAL,1970,Off,0,BAL,631,ravens,33.0,2330.0,525.0,,,,,,,,,,,,,,Ravens,Baltimore
Houston Texans,HOU,1970,Off,0,HOU,632,houstontexans,34.0,2340.0,432.0,,,,,,,,,,,,,,Texans,Houston
Houston Texans,HOU,1970,Off,0,HOU,632,houstontexans,34.0,2340.0,332.0,,,,,,,,,,,,,,Texans,Houston
Houston Texans,HOU,1970,Off,0,HOU,632,houstontexans,34.0,2340.0,532.0,,,,,,,,,,,,,,Texans,Houston
Buffalo Bills,BUF,1970,TMQB,0,BUF,651,buffalobills,2.0,2331.0,409.0,,,,,,,,,,,,,,Bills,Buffalo
Buffalo Bills,BUF,1970,TMQB,0,BUF,651,buffalobills,2.0,2331.0,309.0,,,,,,,,,,,,,,Bills,Buffalo
Indianapolis Colts,IND,1970,TMQB,0,IND,652,nflcolts,11.0,2341.0,402.0,,,,,,,,,,,,,,Colts,Indianapolis
Indianapolis Colts,IND,1970,TMQB,0,IND,652,nflcolts,11.0,2341.0,302.0,,,,,,,,,,,,,,Colts,Indianapolis
Indianapolis Colts,IND,1970,TMQB,0,IND,652,nflcolts,11.0,2341.0,502.0,,,,,,,,,,,,,,Colts,Indianapolis
Miami Dolphins,MIA,1970,TMQB,0,MIA,653,MiamiDolphins,15.0,2344.0,404.0,,,,,,,,,,,,,,Dolphins,Miami
Miami Dolphins,MIA,1970,TMQB,0,MIA,653,MiamiDolphins,15.0,2344.0,304.0,,,,,,,,,,,,,,Dolphins,Miami
Miami Dolphins,MIA,1970,TMQB,0,MIA,653,MiamiDolphins,15.0,2344.0,504.0,,,,,,,,,,,,,,Dolphins,Miami
New England Patriots,NEP,1970,TMQB,0,NEP,654,patriots,17.0,2346.0,406.0,,,,,,,,,,,,,,Patriots,New England
New England Patriots,NEP,1970,TMQB,0,NEP,654,patriots,17.0,2346.0,306.0,,,,,,,,,,,,,,Patriots,New England
New England Patriots,NEP,1970,TMQB,0,NEP,654,patriots,17.0,2346.0,506.0,,,,,,,,,,,,,,Patriots,New England
New York Jets,NYJ,1970,TMQB,0,NYJ,655,nyjets,20.0,2349.0,410.0,,,,,,,,,,,,,,Jets,New York
New York Jets,NYJ,1970,TMQB,0,NYJ,655,nyjets,20.0,2349.0,310.0,,,,,,,,,,,,,,Jets,New York
New York Jets,NYJ,1970,TMQB,0,NYJ,655,nyjets,20.0,2349.0,510.0,,,,,,,,,,,,,,Jets,New York
Cincinnati Bengals,CIN,1970,TMQB,0,CIN,656,Bengals,4.0,2334.0,426.0,,,,,,,,,,,,,,Bengals,Cincinnati
Cincinnati Bengals,CIN,1970,TMQB,0,CIN,656,Bengals,4.0,2334.0,326.0,,,,,,,,,,,,,,Bengals,Cincinnati
Cleveland Browns,CLE,1970,TMQB,0,CLE,657,OfficialBrowns,5.0,2335.0,419.0,,,,,,,,,,,,,,Browns,Cleveland
Cleveland Browns,CLE,1970,TMQB,0,CLE,657,OfficialBrowns,5.0,2335.0,319.0,,,,,,,,,,,,,,Browns,Cleveland
Tennessee Titans,TEN,1970,TMQB,0,TEN,658,tennesseetitans,10.0,2358.0,431.0,,,,,,,,,,,,,,Titans,Tennessee
Tennessee Titans,TEN,1970,TMQB,0,TEN,658,tennesseetitans,10.0,2358.0,331.0,,,,,,,,,,,,,,Titans,Tennessee
Tennessee Titans,TEN,1970,TMQB,0,TEN,658,tennesseetitans,10.0,2358.0,531.0,,,,,,,,,,,,,,Titans,Tennessee
Jacksonville Jaguars,JAC,1970,TMQB,0,JAC,659,jaguarsinsider,30.0,2342.0,422.0,,,,,,,,,,,,,,Jaguars,Jacksonville
Jacksonville Jaguars,JAC,1970,TMQB,0,JAC,659,jaguarsinsider,30.0,2342.0,322.0,,,,,,,,,,,,,,Jaguars,Jacksonville
Jacksonville Jaguars,JAC,1970,TMQB,0,JAC,659,jaguarsinsider,30.0,2342.0,522.0,,,,,,,,,,,,,,Jaguars,Jacksonville
Pittsburgh Steelers,PIT,1970,TMQB,0,PIT,660,steelers,23.0,2352.0,413.0,,,,,,,,,,,,,,Steelers,Pittsburgh
Pittsburgh Steelers,PIT,1970,TMQB,0,PIT,660,steelers,23.0,2352.0,313.0,,,,,,,,,,,,,,Steelers,Pittsburgh
Pittsburgh Steelers,PIT,1970,TMQB,0,PIT,660,steelers,23.0,2352.0,513.0,,,,,,,,,,,,,,Steelers,Pittsburgh
Denver Broncos,DEN,1970,TMQB,0,DEN,661,DenverBroncos,7.0,2337.0,428.0,,,,,,,,,,,,,,Broncos,Denver
Denver Broncos,DEN,1970,TMQB,0,DEN,661,DenverBroncos,7.0,2337.0,328.0,,,,,,,,,,,,,,Broncos,Denver
Kansas City Chiefs,KCC,1970,TMQB,0,KCC,662,kcchiefs,12.0,2343.0,403.0,,,,,,,,,,,,,,Chiefs,Kansas City
Kansas City Chiefs,KCC,1970,TMQB,0,KCC,662,kcchiefs,12.0,2343.0,303.0,,,,,,,,,,,,,,Chiefs,Kansas City
Kansas City Chiefs,KCC,1970,TMQB,0,KCC,662,kcchiefs,12.0,2343.0,503.0,,,,,,,,,,,,,,Chiefs,Kansas City
Las Vegas Raiders,OAK,1970,TMQB,0,LVR,663,raiders,13.0,2350.0,424.0,,,,,,,,,,,,,,Raiders,Las Vegas
Las Vegas Raiders,OAK,1970,TMQB,0,LVR,663,raiders,13.0,2350.0,324.0,,,,,,,,,,,,,,Raiders,Las Vegas
Las Vegas Raiders,OAK,1970,TMQB,0,LVR,663,raiders,13.0,2350.0,524.0,,,,,,,,,,,,,,Raiders,Las Vegas
Los Angeles Chargers,FA,1970,TMQB,0,LAC,664,chargers,24.0,,414.0,,,,,,,,,,,,,,Chargers,Los Angeles
Los Angeles Chargers,FA,1970,TMQB,0,LAC,664,chargers,24.0,,314.0,,,,,,,,,,,,,,Chargers,Los Angeles
Los Angeles Chargers,FA,1970,TMQB,0,LAC,664,chargers,24.0,,514.0,,,,,,,,,,,,,,Chargers,Los Angeles
Seattle Seahawks,SEA,1970,TMQB,0,SEA,665,seahawks,26.0,2354.0,416.0,,,,,,,,,,,,,,Seahawks,Seattle
Seattle Seahawks,SEA,1970,TMQB,0,SEA,665,seahawks,26.0,2354.0,316.0,,,,,,,,,,,,,,Seahawks,Seattle
Seattle Seahawks,SEA,1970,TMQB,0,SEA,665,seahawks,26.0,2354.0,516.0,,,,,,,,,,,,,,Seahawks,Seattle
Dallas Cowboys,DAL,1970,TMQB,0,DAL,666,dallascowboys,6.0,2336.0,427.0,,,,,,,,,,,,,,Cowboys,Dallas
Dallas Cowboys,DAL,1970,TMQB,0,DAL,666,dallascowboys,6.0,2336.0,327.0,,,,,,,,,,,,,,Cowboys,Dallas
Dallas Cowboys,DAL,1970,TMQB,0,DAL,666,dallascowboys,6.0,2336.0,527.0,,,,,,,,,,,,,,Cowboys,Dallas
New York Giants,NYG,1970,TMQB,0,NYG,667,giants,19.0,2348.0,408.0,,,,,,,,,,,,,,Giants,New York
New York Giants,NYG,1970,TMQB,0,NYG,667,giants,19.0,2348.0,308.0,,,,,,,,,,,,,,Giants,New York
New York Giants,NYG,1970,TMQB,0,NYG,667,giants,19.0,2348.0,508.0,,,,,,,,,,,,,,Giants,New York
Philadelphia Eagles,PHI,1970,TMQB,0,PHI,668,Eagles,21.0,2351.0,411.0,,,,,,,,,,,,,,Eagles,Philadelphia
Philadelphia Eagles,PHI,1970,TMQB,0,PHI,668,Eagles,21.0,2351.0,311.0,,,,,,,,,,,,,,Eagles,Philadelphia
Philadelphia Eagles,PHI,1970,TMQB,0,PHI,668,Eagles,21.0,2351.0,511.0,,,,,,,,,,,,,,Eagles,Philadelphia
Arizona Cardinals,ARI,1970,TMQB,0,ARI,669,AZCardinals,22.0,2328.0,412.0,,,,,,,,,,,,,,Cardinals,Arizona
Arizona Cardinals,ARI,1970,TMQB,0,ARI,669,AZCardinals,22.0,2328.0,312.0,,,,,,,,,,,,,,Cardinals,Arizona
Arizona Cardinals,ARI,1970,TMQB,0,ARI,669,AZCardinals,22.0,2328.0,512.0,,,,,,,,,,,,,,Cardinals,Arizona
Washington Commanders,WAS,1970,TMQB,0,WAS,670,Redskins,28.0,,418.0,,,,,,,,,,,,,,Commanders,Washington
Washington Commanders,WAS,1970,TMQB,0,WAS,670,Redskins,28.0,,318.0,,,,,,,,,,,,,,Commanders,Washington
Washington Commanders,WAS,1970,TMQB,0,WAS,670,Redskins,28.0,,518.0,,,,,,,,,,,,,,Commanders,Washington
Chicago Bears,CHI,1970,TMQB,0,CHI,671,ChicagoBears,3.0,2333.0,421.0,,,,,,,,,,,,,,Bears,Chicago
Chicago Bears,CHI,1970,TMQB,0,CHI,671,ChicagoBears,3.0,2333.0,321.0,,,,,,,,,,,,,,Bears,Chicago
Detroit Lions,DET,1970,TMQB,0,DET,672,detroitlionsnfl,8.0,2338.0,429.0,,,,,,,,,,,,,,Lions,Detroit
Detroit Lions,DET,1970,TMQB,0,DET,672,detroitlionsnfl,8.0,2338.0,329.0,,,,,,,,,,,,,,Lions,Detroit
Detroit Lions,DET,1970,TMQB,0,DET,672,detroitlionsnfl,8.0,2338.0,529.0,,,,,,,,,,,,,,Lions,Detroit
Green Bay Packers,GBP,1970,TMQB,0,GBP,673,packers,9.0,2339.0,430.0,,,,,,,,,,,,,,Packers,Green Bay
Green Bay Packers,GBP,1970,TMQB,0,GBP,673,packers,9.0,2339.0,330.0,,,,,,,,,,,,,,Packers,Green Bay
Green Bay Packers,GBP,1970,TMQB,0,GBP,673,packers,9.0,2339.0,530.0,,,,,,,,,,,,,,Packers,Green Bay
Minnesota Vikings,MIN,1970,TMQB,0,MIN,674,Vikings,16.0,2345.0,405.0,,,,,,,,,,,,,,Vikings,Minnesota
Minnesota Vikings,MIN,1970,TMQB,0,MIN,674,Vikings,16.0,2345.0,305.0,,,,,,,,,,,,,,Vikings,Minnesota
Minnesota Vikings,MIN,1970,TMQB,0,MIN,674,Vikings,16.0,2345.0,505.0,,,,,,,,,,,,,,Vikings,Minnesota
Tampa Bay Buccaneers,TBB,1970,TMQB,0,TBB,675,TBBuccaneers,27.0,2357.0,417.0,,,,,,,,,,,,,,Buccaneers,Tampa Bay
Tampa Bay Buccaneers,TBB,1970,TMQB,0,TBB,675,TBBuccaneers,27.0,2357.0,317.0,,,,,,,,,,,,,,Buccaneers,Tampa Bay
Atlanta Falcons,ATL,1970,TMQB,0,ATL,676,AtlantaFalcons,1.0,2329.0,401.0,,,,,,,,,,,,,,Falcons,Atlanta
Atlanta Falcons,ATL,1970,TMQB,0,ATL,676,AtlantaFalcons,1.0,2329.0,301.0,,,,,,,,,,,,,,Falcons,Atlanta
Atlanta Falcons,ATL,1970,TMQB,0,ATL,676,AtlantaFalcons,1.0,2329.0,501.0,,,,,,,,,,,,,,Falcons,Atlanta
Carolina Panthers,CAR,1970,TMQB,0,CAR,677,Panthers,29.0,2332.0,420.0,,,,,,,,,,,,,,Panthers,Carolina
Carolina Panthers,CAR,1970,TMQB,0,CAR,677,Panthers,29.0,2332.0,320.0,,,,,,,,,,,,,,Panthers,Carolina
Carolina Panthers,CAR,1970,TMQB,0,CAR,677,Panthers,29.0,2332.0,520.0,,,,,,,,,,,,,,Panthers,Carolina
Los Angeles Rams,FA,1970,TMQB,0,LAR,678,STLouisRams,14.0,,423.0,,,,,,,,,,,,,,Rams,Los Angeles
Los Angeles Rams,FA,1970,TMQB,0,LAR,678,STLouisRams,14.0,,323.0,,,,,,,,,,,,,,Rams,Los Angeles
Los Angeles Rams,FA,1970,TMQB,0,LAR,678,STLouisRams,14.0,,523.0,,,,,,,,,,,,,,Rams,Los Angeles
New Orleans Saints,NOS,1970,TMQB,0,NOS,679,saints,18.0,2347.0,407.0,,,,,,,,,,,,,,Saints,New Orleans
New Orleans Saints,NOS,1970,TMQB,0,NOS,679,saints,18.0,2347.0,307.0,,,,,,,,,,,,,,Saints,New Orleans
New Orleans Saints,NOS,1970,TMQB,0,NOS,679,saints,18.0,2347.0,507.0,,,,,,,,,,,,,,Saints,New Orleans
San Francisco 49ers,SFO,1970,TMQB,0,SFO,680,49ers,25.0,,415.0,,,,,,,,,,,,,,49ers,San Francisco
San Francisco 49ers,SFO,1970,TMQB,0,SFO,680,49ers,25.0,,315.0,,,,,,,,,,,,,,49ers,San Francisco
Baltimore Ravens,BAL,1970,TMQB,0,BAL,681,ravens,33.0,2330.0,425.0,,,,,,,,,,,,,,Ravens,Baltimore
Baltimore Ravens,BAL,1970,TMQB,0,BAL,681,ravens,33.0,2330.0,325.0,,,,,,,,,,,,,,Ravens,Baltimore
Baltimore Ravens,BAL,1970,TMQB,0,BAL,681,ravens,33.0,2330.0,525.0,,,,,,,,,,,,,,Ravens,Baltimore
Houston Texans,HOU,1970,TMQB,0,HOU,682,houstontexans,34.0,2340.0,432.0,,,,,,,,,,,,,,Texans,Houston
Houston Texans,HOU,1970,TMQB,0,HOU,682,houstontexans,34.0,2340.0,332.0,,,,,,,,,,,,,,Texans,Houston
Houston Texans,HOU,1970,TMQB,0,HOU,682,houstontexans,34.0,2340.0,532.0,,,,,,,,,,,,,,Texans,Houston
Buffalo Bills,BUF,1970,TMPK,0,BUF,701,buffalobills,2.0,2331.0,409.0,,,,,,,,,,,,,,Bills,Buffalo
Buffalo Bills,BUF,1970,TMPK,0,BUF,701,buffalobills,2.0,2331.0,309.0,,,,,,,,,,,,,,Bills,Buffalo
Indianapolis Colts,IND,1970,TMPK,0,IND,702,nflcolts,11.0,2341.0,402.0,,,,,,,,,,,,,,Colts,Indianapolis
Indianapolis Colts,IND,1970,TMPK,0,IND,702,nflcolts,11.0,2341.0,302.0,,,,,,,,,,,,,,Colts,Indianapolis
Indianapolis Colts,IND,1970,TMPK,0,IND,702,nflcolts,11.0,2341.0,502.0,,,,,,,,,,,,,,Colts,Indianapolis
Miami Dolphins,MIA,1970,TMPK,0,MIA,703,MiamiDolphins,15.0,2344.0,404.0,,,,,,,,,,,,,,Dolphins,Miami
Miami Dolphins,MIA,1970,TMPK,0,MIA,703,MiamiDolphins,15.0,2344.0,304.0,,,,,,,,,,,,,,Dolphins,Miami
Miami Dolphins,MIA,1970,TMPK,0,MIA,703,MiamiDolphins,15.0,2344.0,504.0,,,,,,,,,,,,,,Dolphins,Miami
New England Patriots,NEP,1970,TMPK,0,NEP,704,patriots,17.0,2346.0,406.0,,,,,,,,,,,,,,Patriots,New England
New England Patriots,NEP,1970,TMPK,0,NEP,704,patriots,17.0,2346.0,306.0,,,,,,,,,,,,,,Patriots,New England
New England Patriots,NEP,1970,TMPK,0,NEP,704,patriots,17.0,2346.0,506.0,,,,,,,,,,,,,,Patriots,New England
New York Jets,NYJ,1970,TMPK,0,NYJ,705,nyjets,20.0,2349.0,410.0,,,,,,,,,,,,,,Jets,New York
New York Jets,NYJ,1970,TMPK,0,NYJ,705,nyjets,20.0,2349.0,310.0,,,,,,,,,,,,,,Jets,New York
New York Jets,NYJ,1970,TMPK,0,NYJ,705,nyjets,20.0,2349.0,510.0,,,,,,,,,,,,,,Jets,New York
Cincinnati Bengals,CIN,1970,TMPK,0,CIN,706,Bengals,4.0,2334.0,426.0,,,,,,,,,,,,,,Bengals,Cincinnati
Cincinnati Bengals,CIN,1970,TMPK,0,CIN,706,Bengals,4.0,2334.0,326.0,,,,,,,,,,,,,,Bengals,Cincinnati
Cleveland Browns,CLE,1970,TMPK,0,CLE,707,OfficialBrowns,5.0,2335.0,419.0,,,,,,,,,,,,,,Browns,Cleveland
Cleveland Browns,CLE,1970,TMPK,0,CLE,707,OfficialBrowns,5.0,2335.0,319.0,,,,,,,,,,,,,,Browns,Cleveland
Tennessee Titans,TEN,1970,TMPK,0,TEN,708,tennesseetitans,10.0,2358.0,431.0,,,,,,,,,,,,,,Titans,Tennessee
Tennessee Titans,TEN,1970,TMPK,0,TEN,708,tennesseetitans,10.0,2358.0,331.0,,,,,,,,,,,,,,Titans,Tennessee
Tennessee Titans,TEN,1970,TMPK,0,TEN,708,tennesseetitans,10.0,2358.0,531.0,,,,,,,,,,,,,,Titans,Tennessee
Jacksonville Jaguars,JAC,1970,TMPK,0,JAC,709,jaguarsinsider,30.0,2342.0,422.0,,,,,,,,,,,,,,Jaguars,Jacksonville
Jacksonville Jaguars,JAC,1970,TMPK,0,JAC,709,jaguarsinsider,30.0,2342.0,322.0,,,,,,,,,,,,,,Jaguars,Jacksonville
Jacksonville Jaguars,JAC,1970,TMPK,0,JAC,709,jaguarsinsider,30.0,2342.0,522.0,,,,,,,,,,,,,,Jaguars,Jacksonville
Pittsburgh Steelers,PIT,1970,TMPK,0,PIT,710,steelers,23.0,2352.0,413.0,,,,,,,,,,,,,,Steelers,Pittsburgh
Pittsburgh Steelers,PIT,1970,TMPK,0,PIT,710,steelers,23.0,2352.0,313.0,,,,,,,,,,,,,,Steelers,Pittsburgh
Pittsburgh Steelers,PIT,1970,TMPK,0,PIT,710,steelers,23.0,2352.0,513.0,,,,,,,,,,,,,,Steelers,Pittsburgh
Denver Broncos,DEN,1970,TMPK,0,DEN,711,DenverBroncos,7.0,2337.0,428.0,,,,,,,,,,,,,,Broncos,Denver
Denver Broncos,DEN,1970,TMPK,0,DEN,711,DenverBroncos,7.0,2337.0,328.0,,,,,,,,,,,,,,Broncos,Denver
Kansas City Chiefs,KCC,1970,TMPK,0,KCC,712,kcchiefs,12.0,2343.0,403.0,,,,,,,,,,,,,,Chiefs,Kansas City
Kansas City Chiefs,KCC,1970,TMPK,0,KCC,712,kcchiefs,12.0,2343.0,303.0,,,,,,,,,,,,,,Chiefs,Kansas City
Kansas City Chiefs,KCC,1970,TMPK,0,KCC,712,kcchiefs,12.0,2343.0,503.0,,,,,,,,,,,,,,Chiefs,Kansas City
Las Vegas Raiders,OAK,1970,TMPK,0,LVR,713,raiders,13.0,2350.0,424.0,,,,,,,,,,,,,,Raiders,Las Vegas
Las Vegas Raiders,OAK,1970,TMPK,0,LVR,713,raiders,13.0,2350.0,324.0,,,,,,,,,,,,,,Raiders,Las Vegas
Las Vegas Raiders,OAK,1970,TMPK,0,LVR,713,raiders,13.0,2350.0,524.0,,,,,,,,,,,,,,Raiders,Las Vegas
Los Angeles Chargers,FA,1970,TMPK,0,LAC,714,chargers,24.0,,414.0,,,,,,,,,,,,,,Chargers,Los Angeles
Los Angeles Chargers,FA,1970,TMPK,0,LAC,714,chargers,24.0,,314.0,,,,,,,,,,,,,,Chargers,Los Angeles
Los Angeles Chargers,FA,1970,TMPK,0,LAC,714,chargers,24.0,,514.0,,,,,,,,,,,,,,Chargers,Los Angeles
Seattle Seahawks,SEA,1970,TMPK,0,SEA,715,seahawks,26.0,2354.0,416.0,,,,,,,,,,,,,,Seahawks,Seattle
Seattle Seahawks,SEA,1970,TMPK,0,SEA,715,seahawks,26.0,2354.0,316.0,,,,,,,,,,,,,,Seahawks,Seattle
Seattle Seahawks,SEA,1970,TMPK,0,SEA,715,seahawks,26.0,2354.0,516.0,,,,,,,,,,,,,,Seahawks,Seattle
Dallas Cowboys,DAL,1970,TMPK,0,DAL,716,dallascowboys,6.0,2336.0,427.0,,,,,,,,,,,,,,Cowboys,Dallas
Dallas Cowboys,DAL,1970,TMPK,0,DAL,716,dallascowboys,6.0,2336.0,327.0,,,,,,,,,,,,,,Cowboys,Dallas
Dallas Cowboys,DAL,1970,TMPK,0,DAL,716,dallascowboys,6.0,2336.0,527.0,,,,,,,,,,,,,,Cowboys,Dallas
New York Giants,NYG,1970,TMPK,0,NYG,717,giants,19.0,2348.0,408.0,,,,,,,,,,,,,,Giants,New York
New York Giants,NYG,1970,TMPK,0,NYG,717,giants,19.0,2348.0,308.0,,,,,,,,,,,,,,Giants,New York
New York Giants,NYG,1970,TMPK,0,NYG,717,giants,19.0,2348.0,508.0,,,,,,,,,,,,,,Giants,New York
Philadelphia Eagles,PHI,1970,TMPK,0,PHI,718,Eagles,21.0,2351.0,411.0,,,,,,,,,,,,,,Eagles,Philadelphia
Philadelphia Eagles,PHI,1970,TMPK,0,PHI,718,Eagles,21.0,2351.0,311.0,,,,,,,,,,,,,,Eagles,Philadelphia
Philadelphia Eagles,PHI,1970,TMPK,0,PHI,718,Eagles,21.0,2351.0,511.0,,,,,,,,,,,,,,Eagles,Philadelphia
Arizona Cardinals,ARI,1970,TMPK,0,ARI,719,AZCardinals,22.0,2328.0,412.0,,,,,,,,,,,,,,Cardinals,Arizona
Arizona Cardinals,ARI,1970,TMPK,0,ARI,719,AZCardinals,22.0,2328.0,312.0,,,,,,,,,,,,,,Cardinals,Arizona
Arizona Cardinals,ARI,1970,TMPK,0,ARI,719,AZCardinals,22.0,2328.0,512.0,,,,,,,,,,,,,,Cardinals,Arizona
Washington Commanders,WAS,1970,TMPK,0,WAS,720,Redskins,28.0,,418.0,,,,,,,,,,,,,,Commanders,Washington
Washington Commanders,WAS,1970,TMPK,0,WAS,720,Redskins,28.0,,318.0,,,,,,,,,,,,,,Commanders,Washington
Washington Commanders,WAS,1970,TMPK,0,WAS,720,Redskins,28.0,,518.0,,,,,,,,,,,,,,Commanders,Washington
Chicago Bears,CHI,1970,TMPK,0,CHI,721,ChicagoBears,3.0,2333.0,421.0,,,,,,,,,,,,,,Bears,Chicago
Chicago Bears,CHI,1970,TMPK,0,CHI,721,ChicagoBears,3.0,2333.0,321.0,,,,,,,,,,,,,,Bears,Chicago
Detroit Lions,DET,1970,TMPK,0,DET,722,detroitlionsnfl,8.0,2338.0,429.0,,,,,,,,,,,,,,Lions,Detroit
Detroit Lions,DET,1970,TMPK,0,DET,722,detroitlionsnfl,8.0,2338.0,329.0,,,,,,,,,,,,,,Lions,Detroit
Detroit Lions,DET,1970,TMPK,0,DET,722,detroitlionsnfl,8.0,2338.0,529.0,,,,,,,,,,,,,,Lions,Detroit
Green Bay Packers,GBP,1970,TMPK,0,GBP,723,packers,9.0,2339.0,430.0,,,,,,,,,,,,,,Packers,Green Bay
Green Bay Packers,GBP,1970,TMPK,0,GBP,723,packers,9.0,2339.0,330.0,,,,,,,,,,,,,,Packers,Green Bay
Green Bay Packers,GBP,1970,TMPK,0,GBP,723,packers,9.0,2339.0,530.0,,,,,,,,,,,,,,Packers,Green Bay
Minnesota Vikings,MIN,1970,TMPK,0,MIN,724,Vikings,16.0,2345.0,405.0,,,,,,,,,,,,,,Vikings,Minnesota
Minnesota Vikings,MIN,1970,TMPK,0,MIN,724,Vikings,16.0,2345.0,305.0,,,,,,,,,,,,,,Vikings,Minnesota
Minnesota Vikings,MIN,1970,TMPK,0,MIN,724,Vikings,16.0,2345.0,505.0,,,,,,,,,,,,,,Vikings,Minnesota
Tampa Bay Buccaneers,TBB,1970,TMPK,0,TBB,725,TBBuccaneers,27.0,2357.0,417.0,,,,,,,,,,,,,,Buccaneers,Tampa Bay
Tampa Bay Buccaneers,TBB,1970,TMPK,0,TBB,725,TBBuccaneers,27.0,2357.0,317.0,,,,,,,,,,,,,,Buccaneers,Tampa Bay
Atlanta Falcons,ATL,1970,TMPK,0,ATL,726,AtlantaFalcons,1.0,2329.0,401.0,,,,,,,,,,,,,,Falcons,Atlanta
Atlanta Falcons,ATL,1970,TMPK,0,ATL,726,AtlantaFalcons,1.0,2329.0,301.0,,,,,,,,,,,,,,Falcons,Atlanta
Atlanta Falcons,ATL,1970,TMPK,0,ATL,726,AtlantaFalcons,1.0,2329.0,501.0,,,,,,,,,,,,,,Falcons,Atlanta
Carolina Panthers,CAR,1970,TMPK,0,CAR,727,Panthers,29.0,2332.0,420.0,,,,,,,,,,,,,,Panthers,Carolina
Carolina Panthers,CAR,1970,TMPK,0,CAR,727,Panthers,29.0,2332.0,320.0,,,,,,,,,,,,,,Panthers,Carolina
Carolina Panthers,CAR,1970,TMPK,0,CAR,727,Panthers,29.0,2332.0,520.0,,,,,,,,,,,,,,Panthers,Carolina
Los Angeles Rams,FA,1970,TMPK,0,LAR,728,STLouisRams,14.0,,423.0,,,,,,,,,,,,,,Rams,Los Angeles
Los Angeles Rams,FA,1970,TMPK,0,LAR,728,STLouisRams,14.0,,323.0,,,,,,,,,,,,,,Rams,Los Angeles
Los Angeles Rams,FA,1970,TMPK,0,LAR,728,STLouisRams,14.0,,523.0,,,,,,,,,,,,,,Rams,Los Angeles
New Orleans Saints,NOS,1970,TMPK,0,NOS,729,saints,18.0,2347.0,407.0,,,,,,,,,,,,,,Saints,New Orleans
New Orleans Saints,NOS,1970,TMPK,0,NOS,729,saints,18.0,2347.0,307.0,,,,,,,,,,,,,,Saints,New Orleans
New Orleans Saints,NOS,1970,TMPK,0,NOS,729,saints,18.0,2347.0,507.0,,,,,,,,,,,,,,Saints,New Orleans
